hour,HR,HR_lower_95,HR_upper_95
14.0,1.0525388769662056,0.9873350563431018,1.122048772002991
14.125,1.05485991830849,0.9883647697713894,1.1258287236514617
14.25,1.0570513649943662,0.9893181154439401,1.1294219430471637
14.375,1.0591013373456468,0.9901846501144356,1.1328146145647715
14.5,1.0609988796805883,0.990954866390243,1.1359938387346793
14.625,1.06273402891468,0.9916202413102699,1.1389477232946545
14.75,1.0642978778349719,0.9921732785687214,1.1416654703683071
14.875,1.0656826323462847,0.9926075439527735,1.144137458760378
15.0,1.0668816620416086,0.9929176936401141,1.1463553203768593
15.125,1.067889543514788,0.9930994950860241,1.1483120098147261
15.25,1.0687020959101594,0.9931498403175106,1.1500018662215459
15.375,1.0693164082898494,0.9930667515422172,1.1514206665988598
15.5,1.069730858493374,0.9928493790707101,1.1525656698139233
15.625,1.0699451232642854,0.9924979916405657,1.153435650690577
15.75,1.0699601795229388,0.9920139593178584,1.1540309236696344
15.875,1.0697782967709946,0.9913997292346511,1.1543533556598133
16.0,1.0694030207199468,0.9906587944985553,1.154406367839108
16.125,1.068839148340688,0.9897956566811338,1.1541949263106142
16.25,1.0680926946318605,0.9888157823548471,1.1537255216629954
16.375,1.06717085149958,0.9877255542025444,1.1530061376308218
16.5,1.0660819392282859,0.9865322172685443,1.15204620919072
16.625,1.0648353511004018,0.9852438209557234,1.1508565705626201
16.75,1.0634414917898571,0.9838691573984879,1.1494493937085533
16.875,1.061911710210254,0.9824176968570586,1.1478381180319273
17.0,1.060258227541801,0.980899520784286,1.146037372075848
17.125,1.058494061191587,0.9793252532125927,1.1440628880981585
17.25,1.0566329454591588,0.977705991096097,1.1419314104621878
17.375,1.054689249683834,0.9760532342221122,1.1396605988249986
17.5,1.0526778946420958,0.9743788152777753,1.1372689271289322
17.625,1.050614267943454,0.9726948306223172,1.1347755794077463
17.75,1.048514139142217,0.9710135722742848,1.132200343406322
17.875,1.0463935752417488,0.9693474615767147,1.1295635029839661
18.0,1.044268857218264,0.9677089849527033,1.126885730227292
18.125,1.0421563981343913,0.9661106321098004,1.1241879781414224
18.25,1.0400726633500572,0.9645648369949833,1.1214913747200053
18.375,1.0380340932711887,0.9630839217433187,1.1188171191175986
18.5,1.0360570290068258,0.9616800438034504,1.1161863805648826
18.625,1.0341576412338978,0.9603651463623414,1.1136202005804035
18.75,1.032351862497573,0.9591509121307795,1.1111393989446507
18.875,1.030655323105084,0.9580487204905391,1.1087644838155544
19.0,1.0290832907033993,0.9570696079442972,1.1065155662811235
19.125,1.0276506135672314,0.9562242317509956,1.104412279566777
19.25,1.0263716675645125,0.955522836572981,1.1024737030434109
19.375,1.0252603067124995,0.9549752239077492,1.100718291118462
19.5,1.024329817189711,0.9545907240274376,1.099163807036688
19.625,1.0235928746275071,0.9543781701045576,1.0978272615701354
19.75,1.0230615044706433,0.9543458741642392,1.0967248565372965
19.875,1.0227470451688567,0.9545016044730891,1.095871933058776
20.0,1.0226601139415699,0.9548525639544189,1.0952829244294815
20.125,1.02281057484517,0.9554053692109041,1.0949713134636705
20.25,1.0232075088669579,0.9561660297404594,1.094949594147273
20.375,1.0238591857715917,0.9571399269508173,1.095229237409854
20.5,1.024773037434449,0.9583317926141142,1.0958206608047785
20.625,1.0259556324114847,0.9597456864552903,1.096733201859391
20.75,1.0274126515165325,0.9613849726371175,1.0979750948267297
20.875,1.029148864204146,0.9632522949891169,1.099553450536705
21.0,1.0311681055886028,0.965349550925538,1.101474239008794
21.125,1.0334732539670772,0.9676778641060177,1.1037422744520717
21.25,1.0360662087567256,0.9702375560078185,1.106361202244458
21.375,1.038947868800974,0.9730281166962776,1.109333487454623
21.5,1.0421181110490496,0.9760481751955823,1.1126604044506538
21.625,1.0455757696641415,0.9792954699703582,1.116342027132886
21.75,1.0493186156688443,0.9827668201252556,1.1203772193375903
21.875,1.0533433372910204,0.9864580980105967,1.1247636249861934
22.0,1.0576455212281652,0.990364203983873,1.1294976576033564
22.125,1.0622196351029485,0.994479044116969,1.1345744888974563
22.25,1.0670590114360163,0.9987955116559962,1.1399880361887014
22.375,1.0721558335134131,1.0033054730341022,1.145730948581968
22.5,1.0775011235742054,1.0079997592081065,1.1517945919111863
22.625,1.0830847337880205,1.0128681630387375,1.1581690326264136
22.75,1.0888953405312405,1.0178994433637567,1.1648430209494933
22.875,1.0949204425033952,1.0230813363261262,1.171803973784617
23.0,1.1011463632508365,1.028400574418802,1.179037958030894
23.125,1.1075582586819352,1.033842913597213,1.1865296750996348
23.25,1.1141401301657747,1.0393931686935662,1.1942624475837513
23.375,1.1208748438035903,1.0450352572473791,1.202218209154946
23.5,1.1277441564481436,1.0507522517473578,1.2103774988709015
23.625,1.134728749019946,1.05652644016394,1.2187194611547771
23.75,1.141808267630145,1.0623393945419404,1.2272218527589234
23.875,1.1489613729674302,1.0681720473207037,1.2358610580406406
24.0,1.156165798340269,1.0740047749562613,1.2446121138579007
