hour,HR,HR_lower_95,HR_upper_95
18.375,1.0021582630908727,0.9743219010523239,1.0307899095736124
18.5,1.0020201154551547,0.974351808076239,1.0304741095099392
18.625,1.0018287818501224,0.9743354121715171,1.030097947385926
18.75,1.0015844215278826,0.9742716092173315,1.0296629235180406
18.875,1.00128744996818,0.9741595245249969,1.029170820818736
19.0,1.0009385374716069,0.973998519779162,1.0286236944415055
19.125,1.0005386064808155,0.9737881990878409,1.0280238598047229
19.25,1.0000888276477664,0.9735284140434198,1.027373879137004
19.375,0.9995906146732858,0.9732192676911476,1.0266765467080834
19.5,0.9990456179531577,0.9728611172971164,1.0259348729286142
19.625,0.9984557170725465,0.972454575805078,1.0251520675189645
19.75,0.9978230121976798,0.97200051187141,1.0243315219601137
19.875,0.99714981442032,0.9715000483709797,1.0234767914481766
20.0,0.996438635116581,0.9709545592743531,1.0225915765770082
20.125,0.9956921743870196,0.9703656648094852,1.0216797049699777
20.25,0.9949133086496416,0.9697352248391912,1.020745113071789
20.375,0.9941050774614408,0.9690653304096086,1.0197918282938694
20.5,0.9932706696473435,0.968358293454367,1.0188239516824813
20.625,0.9924134088179246,0.9676166346737748,1.0178456412478483
20.75,0.9915367383590223,0.9668430696470378,1.0168610960562212
20.875,0.9906442059773791,0.9660404932769369,1.0158745411464019
21.0,0.9897394478867404,0.9652119627087822,1.0148902132895588
21.125,0.9888261727184405,0.9643606789068001,1.0139123475683476
21.25,0.9879081452394615,0.9634899671092598,1.012945164710572
21.375,0.9869891699592958,0.9626032564165317,1.01199285907611
21.5,0.9860730747047423,0.9617040587919617,1.0110595871655808
21.625,0.9851636942390604,0.9607959477724313,1.0101494564969078
21.75,0.9842648539987761,0.9598825371926365,1.009266514682734
21.875,0.983380354017932,0.9589674602239792,1.0084147385382287
22.0,0.982513953105769,0.9580543490155257,1.007598023055247
22.125,0.9816693533397941,0.9571468152014134,1.0068201700945767
22.25,0.9808501849319838,0.956248431507459,1.0060848766721375
22.375,0.9800599915215729,0.9553627146511036,1.0053957227460404
22.5,0.9793022159435333,0.9544931096850426,1.004756158447671
22.625,0.9785801865175359,0.953642975887945,1.004169490739496
22.75,0.9778971038979354,0.9528155742576482,1.003638869523121
22.875,0.9772560285212127,0.9520140566151475,1.0031672732613073
23.0,0.9766598686833539,0.9512414562834589,1.0027574942153754
23.125,0.9761113692759114,0.950500680265672,1.0024121234330752
23.25,0.9756131012059941,0.9497945028126007,1.0021335356502652
23.375,0.9751674515221935,0.9491255602434001,1.001923874291639
23.5,0.9747766142655054,0.9484963468630127,1.0017850367705778
23.625,0.974442582061638,0.9479092118086209,1.0017186602957713
23.75,0.9741671384687355,0.9473663566533234,1.0017261083925524
23.875,0.973951851092469,0.9468698335985767,1.001808458340427
24.0,0.9737980654786577,0.9464215440967986,1.001966489715694
