hour,HR,HR_lower_95,HR_upper_95
0.0,0.9896270255727656,0.8936769121755898,1.0958788756887725
0.125,0.9904498266009104,0.8933467033724841,1.0981076611246483
0.25,0.9912438807103908,0.892958216181654,1.100347601086312
0.375,0.9920055960196934,0.8925115997450109,1.10259082662403
0.5,0.9927315661232718,0.8920074055056169,1.1048293504009015
0.625,0.9934185863293741,0.8914465976221453,1.1070550836102444
0.75,0.9940636690130764,0.8908305601826904,1.109259855038076
0.875,0.9946640579875967,0.8901611010767616,1.1114354323679188
1.0,0.9952172418013948,0.8894404524531536,1.1135735457579077
1.125,0.9957209658739975,0.8886712677571542,1.1156659136547906
1.25,0.9961732433898477,0.8878566154014782,1.1177042707477207
1.375,0.9965723648767367,0.8869999691800738,1.1196803979080936
1.5,0.9969169064034606,0.8861051955815998,1.1215861539111414
1.625,0.9972057363401673,0.8851765381994215,1.123413508691192
1.75,0.9974380206343402,0.8842185994672124,1.1251545778458163
1.875,0.9976132265653873,0.8832363199738119,1.126801658074604
2.0,0.9977311249512628,0.8822349556282086,1.128347263215925
2.125,0.997791790791316,0.8812200529559084,1.1297841605294872
2.25,0.9977956023405219,0.8801974228121641,1.131105406863418
2.375,0.9977432386212539,0.8791731127962767,1.1323043843415457
2.5,0.9976356753896994,0.8781533786451827,1.1333748352090585
2.625,0.997474179584751,0.8771446548745607,1.1343108954822958
2.75,0.9972603022976099,0.8761535249224376,1.1351071270605935
2.875,0.9969958703102957,0.8751866910344266,1.1357585479744043
3.0,0.9966829762606534,0.874250944111919,1.1362606604638965
3.125,0.9963239675001804,0.8733531337253386,1.1366094766054657
3.25,0.9959214337189858,0.8725001384744663,1.1368015412296775
3.375,0.9954781934193447,0.8716988368572995,1.1368339519026673
3.5,0.9949972793255755,0.8709560787883213,1.1367043757735957
3.625,0.9944819228232908,0.8702786578867558,1.1364110631229585
3.75,0.9939355375254237,0.8696732846356795,1.1359528574800406
3.875,0.993361702065785,0.869146560493975,1.1353292022121206
4.0,0.992764142223278,0.8687049530252888,1.134540143522849
4.125,0.9921467124812776,0.868354772091529,1.133586329832078
4.25,0.9915133771271132,0.8681021471431789,1.132469007543956
4.375,0.9908681909961138,0.867953005624903,1.1311900132438932
4.5,0.9902152799633298,0.8679130525026656,1.129751762397702
4.625,0.9895588212839088,0.8679877509079355,1.1281572346574074
4.75,0.9889030238802348,0.8681823038855339,1.1264099559076108
4.875,0.9882521086704359,0.8685016372243184,1.1245139772135098
5.0,0.9876102890287975,0.8689503833441741,1.1224738508564747
5.125,0.9869817514640798,0.8695328662086664,1.1202946036651993
5.25,0.9863706365968339,0.8702530872301772,1.1179817078696663
5.375,0.9857810205116111,0.8711147121333049,1.115541049721367
5.5,0.9852168965545849,0.8721210587427156,1.1129788961362528
5.625,0.984682157641612,0.8732750856633714,1.1103018596267382
5.75,0.9841805791362692,0.8745793818240479,1.1075168617957107
5.875,0.9837158023519621,0.8760361568591549,1.1046310956689729
6.0,0.9832913187269118,0.877647232308987,1.1016519871429538
6.125,0.9829104547157322,0.8794140336244914,1.0985871558220055
6.25,0.9825763574364854,0.8813375829693285,1.0954443755143377
6.375,0.9822919811075851,0.883418492819246,1.09223153464786
6.5,0.9820600743047556,0.8856569603664344,1.0889565968571295
6.625,0.9818831680644658,0.888052762744417,1.0856275619805489
6.75,0.9817635648568784,0.8906052530969666,1.0822524276931744
6.875,0.9817033284483747,0.8933133575223755,1.0788391519853413
7.0,0.9817042746711586,0.8961755729319337,1.075395616681045
7.125,0.9817679631152753,0.8991899658685368,1.071929592173002
7.25,0.9818956897566044,0.9023541723377404,1.0684487035338266
7.375,0.982088480532966,0.9056653987091585,1.0649603981451043
7.5,0.9823470858793757,0.9091204237506596,1.0614719149686263
7.625,0.982671976232668,0.9127156018612077,1.0579902555668794
7.75,0.9830633385151276,0.9164468675702533,1.0545221569633711
7.875,0.9835210736063604,0.9203097413721559,1.05107406641765
8.0,0.9840447948123644,0.9242993369630937,1.0476521181751894
8.125,0.9846338273405474,0.9284103699451584,1.044262112238755
8.25,0.9852872087892308,0.9326371680577705,1.040909495195606
8.375,0.9860036906599079,0.9369736829901023,1.037599343123951
8.5,0.9867817409001344,0.9414135038198281,1.034336346592558
8.625,0.9876195474843469,0.9459498721132323,1.0311247977592932
8.75,0.9885150230390789,0.9505756987095214,1.0279685795676474
8.875,0.9894658105179156,0.9552835821981663,1.0248711570348967
9.0,0.9904692899300381,0.9600658290823719,1.0218355706214217
9.125,0.9915225861243238,0.9649144756044575,1.0188644316676945
