hour,HR,HR_lower_95,HR_upper_95
22.625,0.8875659924276127,0.7983063017079649,0.9868059280361224
22.75,0.8827618925804477,0.793404928507535,0.9821826547738833
22.875,0.8780685085098953,0.788562914204571,0.9777334081384103
23.0,0.8734976973340891,0.7837923750501676,0.9734698263671157
23.125,0.8690608565187328,0.7791050223143593,0.9694030338676632
23.25,0.8647688991196364,0.774512147499552,0.9655436022519199
23.375,0.8606322323028407,0.7700246128319113,0.9619015118939523
23.5,0.8566607389761225,0.7656528462823966,0.9584861145183324
23.625,0.8528637623421794,0.7614068403541395,0.9553060973002894
23.75,0.8492500931648899,0.7572961538842068,0.9523694489155589
23.875,0.8458279595257225,0.7533299161418462,0.949683427918902
24.0,0.8426050188375049,0.7495168325578708,0.9472545337603657
