hour,HR,HR_lower_95,HR_upper_95
0.0,0.9302657198254379,0.8512385273186439,1.0166296304847553
0.125,0.9288448169832015,0.8491059915110833,1.0160718481107263
0.25,0.9275405554749584,0.8470538813565873,1.0156750367201466
0.375,0.9263600578141522,0.8450909019278922,1.0154445572136344
0.5,0.9253099638771191,0.8432254787090171,1.015385031487806
0.625,0.9243964108430007,0.8414657416798529,1.0155003133859386
0.75,0.923625014949327,0.8398195095016857,1.0157934634625587
0.875,0.9230008549715445,0.8382942737381069,1.016266727529091
1.0,0.922528457334817,0.836897183090596,1.0169215189011198
1.125,0.922211782769244,0.835635027665331,1.0177584042336714
1.25,0.9220542144250431,0.8345142233168712,1.018777092809552
1.375,0.9220585473720356,0.8335407961352586,1.0199764291367304
1.5,0.9222269794176942,0.8327203671563153,1.021354388713097
1.625,0.9225611031898298,0.832058137381381,1.0229080768291532
1.75,0.9230618994434168,0.8315588731936236,1.0246337302995683
1.875,0.9237297315657823,0.8312268922546808,1.0265267220410808
2.0,0.9245643412701325,0.8310660499591317,1.0285815684449033
2.125,0.9255648454838027,0.8310797265164286,1.0307919395246143
2.25,0.9267297344543999,0.831270814721629,1.0331506718535783
2.375,0.9280568711138031,0.8316417084685376,1.0356497843375374
2.5,0.9295434917564578,0.8321942920524851,1.0382804968966233
2.625,0.9311862081042146,0.8329299303055063,1.0410332521553924
2.75,0.9329810108447605,0.8338494596044883,1.043897740258517
2.875,0.934923274744145,0.8349531797931248,1.0468629269426655
3.0,0.9370077654456739,0.8362408470612083,1.0499170850012682
3.125,0.9392286480772033,0.8377116678297987,1.0530478292778909
3.25,0.9415794977963159,0.8393642936978355,1.0562421553156052
3.375,0.9440533124076901,0.8411968175144785,1.059486481774037
3.5,0.9466425271889302,0.8432067706514375,1.0627666967027771
3.625,0.9493390320599551,0.8453911215603224,1.0660682077298402
3.75,0.9521341912265491,0.847746275711129,1.0693759961872678
3.875,0.9550188654206877,0.8502680770188615,1.0726746751532872
4.0,0.9579834368486494,0.8529518108754938,1.0759485513423834
4.125,0.9610178369426392,0.8557922089134982,1.0791816907219125
4.25,0.9641115769926789,0.858783455634562,1.0823579876774487
4.375,0.9672537817129132,0.8619191970424366,1.0854612374898394
4.5,0.9704332257703695,0.8651925514217244,1.0884752118260534
4.625,0.9736383732747854,0.8685961224044554,1.0913837368845107
4.75,0.9768574201956579,0.8721220144632222,1.094170773774863
4.875,0.9800783396375213,0.8757618509631838,1.0968205006534606
5.0,0.9832889298670512,0.8795067948952185,1.0993173960802414
5.125,0.9864768649464181,0.8833475723987674,1.1016463230118134
5.25,0.9896297477869508,0.8872744991653991,1.1037926128003115
5.375,0.9927351653962377,0.8912775097928637,1.105742148529401
5.5,0.9957807460509959,0.8953461901344485,1.1074814469886545
