hour,HR,HR_lower_95,HR_upper_95
0.0,0.9840179049442757,0.8973066074234977,1.0791085558048517
0.125,0.9842719418258612,0.8965513046764536,1.0805753674244751
0.25,0.984569166435902,0.8957988519023273,1.0821362869998208
0.375,0.9849094842726972,0.8950519505082319,1.0837881439837036
0.5,0.9852926273386069,0.8943134315782525,1.0855272069151178
0.625,0.9857181538166646,0.8935862524389573,1.0873491799048334
0.75,0.9861854483958572,0.8928734905066348,1.0892492037991703
0.875,0.986693723248218,0.8921783345769838,1.0912218620047927
1.0,0.9872420196595603,0.8915040737811285,1.0932611908857874
1.125,0.9878292103142932,0.8908540844794958,1.0953606945859151
1.25,0.9884540022333007,0.8902318153973036,1.0975133640836956
1.375,0.9891149403623006,0.8896407713230267,1.099711700255115
1.5,0.9898104118064294,0.8890844956957217,1.1019477406967537
1.625,0.9905386507050064,0.8885665524004414,1.1042130900492437
1.75,0.9912977437385028,0.8880905070752907,1.1064989535551213
1.875,0.9920856362576715,0.8876599082112013,1.1087961735843204
2.0,0.9929001390225892,0.887278268298318,1.1110952688628426
2.125,0.9937389355370018,0.8869490452429455,1.1133864761438703
2.25,0.9945995899608737,0.8866756242479379,1.1156597940643553
2.375,0.9954795555814087,0.8864613003185914,1.1179050289329089
2.5,0.9963761838200549,0.8863092615265925,1.1201118421958736
2.625,0.9972867337501439,0.8862225731371332,1.122269799327409
2.75,0.9982083820968547,0.8862041626794621,1.1243684198861328
2.875,0.9991382336881677,0.8862568060191848,1.1263972284754469
3.0,1.0000733323223985,0.8863831144716583,1.1283458063374536
3.125,1.0010106720148153,0.8865855229798392,1.1302038433018016
3.25,1.0019472085827636,0.8868662793667851,1.1319611898014286
3.375,1.0028798715257046,0.8872274346624853,1.1336079086576296
3.5,1.0038055761536215,0.887670834496555,1.1351343263278237
3.625,1.004721235914447,0.8881981115422911,1.1365310833014408
3.75,1.0056237748684966,0.8888106789933728,1.1377891833231508
3.875,1.0065101402554557,0.8895097250518321,1.1389000411187473
4.0,1.0073773150972536,0.8902962084045245,1.1398555282978942
4.125,1.008222330778238,0.8911708546649928,1.140648017110062
4.25,1.0090422795424585,0.8921341537580605,1.1412704217356524
4.375,1.0098343268466183,0.8931863582255568,1.1417162368037879
4.5,1.010595723506401,0.894327482433044,1.1419795728416386
4.625,1.0113238175734318,0.8955573026591515,1.1420551883775638
4.75,1.012016065880146,0.8968753580509573,1.141938518441643
4.875,1.0126700451902972,0.8982809524306904,1.1416256992322726
5.0,1.0132834628938008,0.8997731569407288,1.1411135887461108
5.125,1.0138541671860404,0.9013508135153648,1.140399783200481
